scheme,window,replicate,w,S_GC,N,mean_k
block,Pre-transition,22,75,0.7878925807919891,2197,2.761948111060537
block,Pre-transition,22,100,0.7483870967741936,1705,2.4304985337243403
block,Pre-transition,22,150,0.6322869955156951,1115,2.073542600896861
block,Pre-transition,22,200,0.5782227784730913,799,1.902377972465582
block,Pre-transition,22,300,0.39148073022312374,493,1.6267748478701824
block,Pre-transition,22,400,0.32098765432098764,324,1.5123456790123457
block,Pre-transition,22,600,0.1878453038674033,181,1.3701657458563536
block,Pre-transition,22,800,0.12844036697247707,109,1.3211009174311927
block,Pre-transition,23,25,0.8925494171312722,5919,4.517317114377429
block,Pre-transition,23,50,0.8388256440982624,3338,3.3451168364289994
block,Pre-transition,23,75,0.7925170068027211,2352,2.814625850340136
block,Pre-transition,23,100,0.7446340121078702,1817,2.5250412768299393
block,Pre-transition,23,150,0.6404782237403929,1171,2.155422715627669
block,Pre-transition,23,200,0.6002331002331003,858,1.9463869463869463
block,Pre-transition,23,300,0.45692883895131087,534,1.6853932584269662
block,Pre-transition,23,400,0.3159340659340659,364,1.5274725274725274
block,Pre-transition,23,600,0.19801980198019803,202,1.3564356435643565
block,Pre-transition,23,800,0.18333333333333332,120,1.35
block,Pre-transition,24,25,0.8922919857069934,5877,4.461119618853156
block,Pre-transition,24,50,0.8257508177222718,3363,3.2673208444840918
block,Pre-transition,24,75,0.7934640522875817,2295,2.8034858387799564
block,Pre-transition,24,100,0.7673065735892961,1719,2.5119255381035486
block,Pre-transition,24,150,0.6384279475982533,1145,2.1170305676855894
block,Pre-transition,24,200,0.566747572815534,824,1.9004854368932038
block,Pre-transition,24,300,0.42916666666666664,480,1.6916666666666667
block,Pre-transition,24,400,0.296969696969697,330,1.5151515151515151
block,Pre-transition,24,600,0.2193877551020408,196,1.4081632653061225
block,Pre-transition,24,800,0.16666666666666666,126,1.3015873015873016
block,Post-transition,0,25,0.9188386671065655,6062,5.080501484658528
block,Post-transition,0,50,0.8707579185520362,3536,3.6668552036199094
block,Post-transition,0,75,0.8108108108108109,2516,3.0715421303656596
block,Post-transition,0,100,0.766378872524124,1969,2.724225495175216
block,Post-transition,0,150,0.7187958883994127,1362,2.3186490455212923
block,Post-transition,0,200,0.6774193548387096,992,2.092741935483871
block,Post-transition,0,300,0.5296,625,1.8048
block,Post-transition,0,400,0.4069767441860465,430,1.627906976744186
block,Post-transition,0,600,0.15444015444015444,259,1.444015444015444
block,Post-transition,0,800,0.12138728323699421,173,1.3410404624277457
block,Post-transition,1,25,0.9002672903441363,5986,4.867023053792182
block,Post-transition,1,50,0.8541484716157205,3435,3.573216885007278
block,Post-transition,1,75,0.7957342083675144,2438,3.010664479081214
block,Post-transition,1,100,0.7505330490405118,1876,2.6631130063965887
block,Post-transition,1,150,0.7108339828526891,1283,2.3273577552611067
block,Post-transition,1,200,0.6688172043010753,930,2.1268817204301076
block,Post-transition,1,300,0.5085910652920962,582,1.8556701030927836
block,Post-transition,1,400,0.45265588914549654,433,1.6397228637413395
block,Post-transition,1,600,0.15849056603773584,265,1.471698113207547
block,Post-transition,1,800,0.11731843575418995,179,1.3519553072625698
block,Post-transition,2,25,0.9049563764618526,5387,4.768145535548543
block,Post-transition,2,50,0.8537825810553084,3146,3.472981563890655
block,Post-transition,2,75,0.7877019748653501,2228,2.9578096947935366
block,Post-transition,2,100,0.7428407789232532,1746,2.5945017182130585
block,Post-transition,2,150,0.6983857264231096,1177,2.2124044180118947
block,Post-transition,2,200,0.6593533487297921,866,2.032332563510393
block,Post-transition,2,300,0.5122873345935728,529,1.7844990548204158
block,Post-transition,2,400,0.39896373056994816,386,1.5958549222797926
block,Post-transition,2,600,0.11818181818181818,220,1.4454545454545455
block,Post-transition,2,800,0.11392405063291139,158,1.2658227848101267
block,Post-transition,3,25,0.9046413502109705,5925,4.950548523206751
block,Post-transition,3,50,0.8523878437047757,3455,3.577424023154848
block,Post-transition,3,75,0.8126298296634815,2407,3.043622766929788
block,Post-transition,3,100,0.7636554621848739,1904,2.6995798319327733
block,Post-transition,3,150,0.7270588235294118,1275,2.312156862745098
block,Post-transition,3,200,0.684887459807074,933,2.1436227224008575
block,Post-transition,3,300,0.532871972318339,578,1.8512110726643598
block,Post-transition,3,400,0.4244604316546763,417,1.645083932853717
block,Post-transition,3,600,0.16342412451361868,257,1.4785992217898833
block,Post-transition,3,800,0.11627906976744186,172,1.3372093023255813
block,Post-transition,4,25,0.9104876419505677,5988,5.0143620574482295
block,Post-transition,4,50,0.8596142938173568,3526,3.5972773681225183
block,Post-transition,4,75,0.7953451043338684,2492,3.044943820224719
block,Post-transition,4,100,0.7740259740259741,1925,2.7085714285714286
block,Post-transition,4,150,0.7132243684992571,1346,2.3105497771173846
block,Post-transition,4,200,0.6550348953140578,1003,2.0717846460618143
block,Post-transition,4,300,0.5252854812398042,613,1.7748776508972268
block,Post-transition,4,400,0.4513064133016627,421,1.6342042755344417
block,Post-transition,4,600,0.1484375,256,1.40625
block,Post-transition,4,800,0.11173184357541899,179,1.329608938547486
block,Post-transition,5,25,0.9026090064331665,5596,4.818084345961401
block,Post-transition,5,50,0.8464831804281345,3270,3.491131498470948
block,Post-transition,5,75,0.793576017130621,2335,2.9721627408993574
block,Post-transition,5,100,0.7534246575342466,1825,2.627945205479452
block,Post-transition,5,150,0.7176954732510288,1215,2.3045267489711936
block,Post-transition,5,200,0.6499442586399108,897,2.091415830546265
block,Post-transition,5,300,0.5234657039711191,554,1.8050541516245486
block,Post-transition,5,400,0.44364508393285373,417,1.6354916067146283
block,Post-transition,5,600,0.13793103448275862,232,1.4137931034482758
block,Post-transition,5,800,0.08235294117647059,170,1.2823529411764707
block,Post-transition,6,25,0.9119453924914676,5860,4.933447098976109
block,Post-transition,6,50,0.8586892919836161,3418,3.5330602691632533
block,Post-transition,6,75,0.8041580041580042,2405,2.9970893970893973
block,Post-transition,6,100,0.7560581583198708,1857,2.6365105008077543
block,Post-transition,6,150,0.68984375,1280,2.253125
block,Post-transition,6,200,0.6456361724500526,951,2.0588853838065195
block,Post-transition,6,300,0.528695652173913,575,1.8156521739130436
block,Post-transition,6,400,0.36992840095465396,419,1.5894988066825775
block,Post-transition,6,600,0.21397379912663755,229,1.4759825327510918
block,Post-transition,6,800,0.13043478260869565,161,1.3416149068322982
block,Post-transition,7,25,0.8978300180831826,5530,4.674502712477396
